transit_depth_ppm,transit_duration_hrs,orbital_period_days,impact_parameter,transit_snr,log_period,log_depth,duration_period_ratio,transit_shape_factor,stellar_teff_K,stellar_radius_rsun,stellar_logg,stellar_teff_normalized,stellar_density_proxy,stellar_luminosity_proxy,planet_radius_rearth,planet_teq_K,insolation_flux_earth,log_planet_radius,log_insolation,is_rocky_size,is_super_earth_size,is_mini_neptune_size,is_gas_giant_size,is_hot,is_warm,is_temperate,is_cold,semi_major_axis_au,orbital_velocity_kms,density_proxy,in_habitable_zone,hz_distance_normalized,transit_probability,radius_ratio,expected_transit_depth_ppm,depth_anomaly,period_uncertainty,radius_uncertainty,depth_uncertainty,measurement_quality,fp_flag_not_transit_like,fp_flag_stellar_eclipse,fp_flag_centroid_offset,fp_flag_ephemeris_match,total_fp_flags,target,disposition,kepid,koi_name
28.9,3.371,1.21374652,0.57,17.4,0.08412799772803765,1.4608978427565478,0.11572295452046556,1.9214699999999998,6238.0,1.049,4.407,1.0796123226029768,23197.918782891393,1.4949349936585141,0.59,1880.0,2945.61,-0.22914798835785583,3.469175245541202,1,0,0,0,1,0,0,0,0.022415177083429463,200.91478450234197,4.869046981434324,0,0.9842437849734023,0.21761371689568207,0.005150553291640041,26.528199210024056,0.08940677696206852,1.0306929654471842e-05,0.22033898305084748,0.06920415224913495,0.7754622392934727,0,0,1,1,2,0,FALSE POSITIVE,10191036,K03218.01
216.4,2.58,4.33144839,0.291,17.3,0.6366331440676469,2.3352572564345317,0.02481848802543391,0.75078,5344.0,0.728,4.55,0.9248875043267567,66947.94356689547,0.3878094668424646,1.07,939.0,183.62,0.029383777685209667,2.2639199830557724,1,0,0,0,0,1,0,0,0.04579128868317931,115.01313491678967,0.8162978768908519,0,0.9368032795488836,0.07392672487165661,0.013459525822163185,181.15883535747756,0.19453185693638225,6.462041672854839e-06,0.32710280373831774,0.07763401109057301,0.711873846606167,0,0,0,1,1,0,FALSE POSITIVE,6422367,K00559.01
131.3,4.337,21.512259,0.1017,7.1,1.3326860179988862,2.1182647260894796,0.0084002490548916,0.4410729,5611.0,0.997,4.424,0.9710972654897888,26706.051574739682,0.8839775618922787,1.13,639.0,39.45,0.05307844348341968,1.5960470075454392,1,0,0,0,0,1,0,0,0.14923154472243685,75.46964999608984,0.6930501622776957,0,0.8635853878396627,0.031066152994816333,0.010379122716133749,107.72618835656361,0.21883083401604528,2.3977026308580607e-05,0.37168141592920356,0.15993907083015993,0.652893033366478,0,0,0,0,0,0,CANDIDATE,10989620,K05849.01
214.5,4.815,40.0306267,0.322,19.5,1.6023923892612704,2.331427296520743,0.00501178763708938,1.5504300000000002,5855.0,1.373,4.227,1.0133264105226722,8946.61864195364,1.987643633960002,2.01,617.0,34.19,0.30319605742048883,1.5338991007965945,0,0,1,0,0,1,0,0,0.24024174180266913,65.29107182319481,0.12314359491372626,0,0.8535463884927663,0.02657510702384138,0.01340611318761355,179.72387079910595,0.19349755291975965,8.495994892830394e-06,0.17412935323383086,0.059673659673659674,0.8104965732485465,0,0,0,0,0,1,CONFIRMED,11771430,K02582.01
636.1,2.814,102.493119,0.9591,8.3,2.0106947094830705,2.8035253955765325,0.0011439792363036585,2.6989074,5166.0,0.791,4.583,0.8940809968847352,61185.29143714174,0.39981623421070867,2.7,317.0,2.37,0.43136376415898736,0.37474834601010387,0,0,1,0,0,1,0,0,0.40912307879788257,43.42671603030251,0.050805263425290854,0,0.44391056307940185,0.008990326360486502,0.03125824870451925,977.0781120735795,0.34897733135168413,1.289842686902718e-05,0.16666666666666666,0.14164439553529318,0.7643366857848899,0,0,0,0,0,0,CANDIDATE,10027861,K05758.01
99.0,3.099,28.9060526,0.863,13.3,1.4609887886237207,1.99563519459755,0.004467057532442185,2.674437,4657.0,0.67,4.641,0.8059882312218761,97465.383194086,0.18943682537536302,0.79,414.0,6.94,-0.10237290870955855,0.8413594704548549,1,0,0,0,0,1,0,0,0.16468305357482574,61.980894828376925,2.028237117144891,0,0.6748096971840433,0.01891815783331,0.010797660051391395,116.58946258541363,0.15086665806120822,8.060595586129945e-06,0.07594936708860758,0.08383838383838385,0.8622207375341372,0,0,0,0,0,1,CONFIRMED,9718066,K02287.02
385.2,3.7419,6.05729966,0.219,35.1,0.7822790591289294,2.585686278452497,0.02573960489846394,0.8194760999999999,5334.0,1.004,4.372,0.9231568016614745,23363.21332097912,0.7320981695558885,1.94,947.0,189.98,0.287801729930226,2.278707883337975,0,1,0,0,0,1,0,0,0.06188922317953966,111.15620008201965,0.13696033519124595,0,0.9378342396468202,0.07543478105156473,0.01769478861112327,313.10554399233774,0.23025608262441538,2.9584139807935473e-06,0.10824742268041238,0.03063343717549325,0.8780526897986229,0,0,0,0,0,1,CONFIRMED,10426656,K01161.01
711.1,7.123,122.3858681,0.101,46.3,2.0877312727072677,2.8519306786402674,0.0024250485066148473,0.719423,4926.0,0.662,4.653,0.8525441329179647,102632.29043484622,0.2315173052677947,1.72,269.0,1.24,0.2355284469075489,0.09342168516223506,0,1,0,0,0,0,1,0,0.4315184392891241,38.35887000856223,0.19652357654043043,0,0.22922342425141026,0.007133646490451572,0.023792924095038897,566.1032369922825,0.25613130880170926,4.103414943215981e-06,0.058139534883720936,0.021937842778793418,0.9258560743050879,0,0,0,0,0,1,CONFIRMED,9002278,K00701.03
1478.0,1.4247,1.278555003,0.979,93.8,0.10671941596467313,3.1696744340588068,0.04642936741924431,1.3947813,5636.0,0.827,4.557,0.9754240221529941,52721.648449128894,0.6191342176798771,5.19,1515.0,1241.92,0.7151673578484579,3.094093621059921,0,0,0,1,1,0,0,0,0.02222063508393466,189.075288056472,0.007153159787805519,0,0.9757291524313294,0.17306211030756277,0.0574697370344287,3302.770674806386,0.552496934990304,6.038066396741479e-07,0.26204238921001927,0.014479025710419485,0.7833785750105428,0,1,0,0,1,0,FALSE POSITIVE,10083623,K03921.01
4143.4,4.9442,18.84497113,0.895,79.8,1.2751954764584126,3.6173568617094003,0.010931740458088637,4.425059,5220.0,0.695,4.578,0.9034267912772586,78348.44670919592,0.32176697761021905,5.35,552.0,21.89,0.7283537820212285,1.3402457615679317,0,0,0,1,0,1,0,0,0.12089083323859648,69.79038817930942,0.006530383015126818,0,0.8168345681534092,0.02673279613865882,0.0704930561045669,4969.270958961616,0.16619559806297848,1.8344416535065288e-06,0.10654205607476636,0.016001351547038665,0.8908326921076283,0,1,1,0,2,0,FALSE POSITIVE,9334490,K07161.01
797.9,7.9588,21.77568158,0.025,117.3,1.3379717573329921,2.901948465073084,0.015228761747289779,0.19897,5900.0,1.694,4.022,1.0211145725164417,3665.837318124053,3.119785308046607,4.76,853.0,125.14,0.6776069527204931,2.0973961506415026,0,0,0,1,0,1,0,0,0.1573487483017651,78.61207404721766,0.0092721220964906,0,0.9234364931882127,0.05006140871799764,0.025731843913662095,662.127791197069,0.20505438769979245,1.5278511433854277e-06,0.15126050420168066,0.008773029201654342,0.8620429100811711,0,0,0,0,0,1,CONFIRMED,9458613,K00707.01
309.4,2.705,3.94660745,0.278,12.7,0.59622393136711,2.490520309363349,0.028558283224578956,0.75199,5376.0,0.806,4.576,0.9304257528556594,57986.9032787451,0.48685201717639254,1.4,981.0,218.91,0.146128035678238,2.3402656009723297,1,0,0,0,0,1,0,0,0.046987156704541205,129.52480697531112,0.36443148688046656,0,0.9421235935812046,0.07976434972575758,0.015906343449767765,253.0117619419699,0.2228680501856002,8.017012180930231e-06,0.18571428571428572,0.09082094376212024,0.7833655481322077,0,0,0,0,0,1,CONFIRMED,11650401,K04566.01
1086.1,5.668,53.5292702,0.346,34.5,1.7285913223994327,3.0358698136955526,0.004411916429726827,1.961128,4736.0,0.708,4.624,0.8196607822776047,83933.14269216298,0.2262575813065663,2.28,348.0,3.48,0.35793484700045375,0.541579243946581,0,0,1,0,0,1,0,0,0.25430578340775206,51.684775476383074,0.08437143952525206,0,0.5405105485066237,0.012945832202019997,0.029490283727571863,869.6768343326899,0.24885469765717438,5.012211057568277e-06,0.06578947368421052,0.03286990148236811,0.9101960630460273,0,0,0,0,0,1,CONFIRMED,3859079,K01199.01
3157.4,2.1727,22.08551599,0.656,48.5,1.3441075502546744,3.499329604631668,0.004099028825392033,1.4252912,3828.0,0.565,4.712,0.6625129802699896,161399.84167335148,0.06149990742319285,3.34,352.0,3.63,0.5237464668115644,0.5599066250361125,0,0,1,0,0,1,0,0,0.1297310248603815,63.90487918512836,0.02683864584646191,0,0.5503987636595664,0.02025151657305942,0.05413465590456741,2930.560969905915,0.07740464451124102,1.9003404773971956e-06,0.05089820359281438,0.023880407930575793,0.9304225271686547,0,0,0,0,0,1,CONFIRMED,8367644,K01879.01
136.4,1.113,0.896382269,0.332,11.7,-0.04750674266756346,2.13481437032046,0.05173573998929691,0.369516,5837.0,0.843,4.502,1.0102111457251644,44703.842130922145,0.7401227817599398,1.0,1810.0,2524.81,0.0,3.4022287016403125,1,0,0,0,1,0,0,0,0.017027611712820676,206.66084476122117,1.0,0,0.9829892786372342,0.23021138055717666,0.010863000186843604,118.00477305936418,0.1558854482215038,4.355284720608413e-06,0.26,0.11436950146627566,0.7276040613607045,0,0,0,0,0,0,CANDIDATE,5040077,K03065.01
1825.9,2.286,33.35859852,0.937,32.2,1.5232077965275748,3.261476988621374,0.00285533578225396,2.141982,5009.0,0.799,4.515,0.8669089650398062,51275.091185452075,0.3605682942351096,4.44,459.0,10.46,0.6473829701146199,1.0195316845312554,0,0,0,1,0,1,0,0,0.1849735226985101,60.32530000293854,0.011424865332827347,0,0.7352495672502496,0.020085847670510554,0.050887785556120974,2589.566718805754,0.29490134904032855,2.599329823404104e-06,0.1081081081081081,0.03466783504025412,0.8750601825542144,0,0,0,0,0,0,CANDIDATE,5730445,K02189.01
206.7,6.0765,15.27443889,0.153,40.3,1.1839652653006714,2.3153404766272883,0.016575895312642808,0.9297045,5761.0,1.518,4.091,0.9970578054690205,5351.264983695476,2.277324371938466,2.17,896.0,152.62,0.3364597338485295,2.1836114492184326,0,0,1,0,0,1,0,0,0.1217394143503433,86.70889711144171,0.09786351230384117,0,0.9306670562373657,0.05798204334782143,0.013090773960339176,171.36836288069424,0.20617362811538006,2.5932212819897567e-06,0.05990783410138249,0.02564102564102564,0.9211907895013876,0,0,0,0,0,1,CONFIRMED,11512246,K00168.02
934.7,2.1717,4.99677968,0.71,28.2,0.698690200779452,2.9706722426897194,0.018109163460254863,1.541907,5339.0,0.847,4.552,0.9240221529941156,49685.90210413362,0.5229935755875147,2.78,917.0,166.95,0.4440447959180762,2.2225864233903896,0,0,1,0,0,1,0,0,0.05580274861107865,121.49631603740218,0.04654420452044762,0,0.9336824775898429,0.07057985669218578,0.030056523563017065,903.3946086942001,0.03465306412559836,2.779790362900291e-06,0.18705035971223025,0.042473520915801866,0.8133211195759761,0,0,0,0,0,1,CONFIRMED,10682541,K00751.01
715.7,3.872,384.356448,0.848,13.2,2.584734171231564,2.8547310172139424,0.0004197492566414115,3.2834559999999997,5903.0,0.994,4.445,1.0216337833160263,28198.57949133202,1.0763505861250349,3.03,255.0,1.0,0.48144262850230496,0.0,0,0,1,0,0,0,1,0,1.0343961307257459,29.27860870219344,0.035947783256579435,1,0.14309852503854595,0.004468404185500069,0.02791474119441926,779.2327759514076,0.0815324738796272,9.584852860332397e-06,0.29372937293729373,0.08914349587816123,0.7231272602724412,0,1,0,0,1,0,FALSE POSITIVE,11867733,K08294.01
839.6,22.321,7.7553808,1.235,55.9,0.8896031271371756,2.9240724299103626,0.11992211480662132,27.566435000000006,5607.0,0.766,4.539,0.9704049844236761,58957.96171255542,0.5203189145978062,22.2,822.0,107.76,1.3463529744506386,2.032457582714929,0,0,0,1,0,1,0,0,0.06926190751452312,97.16034324092468,9.13989226626188e-05,0,0.9174759525424963,0.05142653628552067,0.2654003959486988,70437.3701697261,0.9880801909841764,1.3783978215486207e-05,0.18648648648648647,0.021319676036207717,0.8279379744448084,1,0,0,0,1,0,FALSE POSITIVE,9551430,K04030.01
354.8,4.924,42.3375799,0.947,18.1,1.6267260292593324,2.5499836111596887,0.004845970581012513,4.663028,4132.0,0.581,4.682,0.7151263412945656,142445.1724132021,0.08828427728608496,1.45,311.0,2.21,0.16136800223497488,0.3443922736851107,1,0,0,0,0,1,0,0,0.19931560002004411,51.21686380451936,0.3280167288531715,0,0.42347189009164077,0.01355463395603911,0.02285436880961838,522.3221736860573,0.32072575533955183,9.58722725670014e-06,0.048275862068965524,0.0636978579481398,0.8992940752664074,0,0,0,0,0,0,CANDIDATE,11462341,K02124.01
2472.1,3.5957,7.748094239,0.517,113.2,0.8891948943429924,3.3930660346084394,0.019336475359219403,1.8589769,5973.0,1.085,4.439,1.033748701973001,23342.132159123343,1.3443717731939802,5.52,964.0,204.39,0.7419390777291989,2.31045964365906,0,0,0,1,0,1,0,0,0.08085178366415022,113.52524042967337,0.005945423108651514,0,0.9400691011328753,0.06240122074433677,0.04658935534511571,2170.5680314734623,0.13891846012393655,9.748203580155241e-07,0.30797101449275366,0.010396019578496016,0.758513551038553,0,0,0,0,0,1,CONFIRMED,4664847,K00816.01
113.5,3.873,15.6112238,0.468,15.7,1.193436949747495,2.0549958615291417,0.010337113993587102,1.8125640000000003,5383.0,0.842,4.528,0.9316372447213569,47574.673560134026,0.5340864405993613,0.91,637.0,38.99,-0.040958607678906384,1.5909532351879858,1,0,0,0,0,1,0,0,0.11661986770791553,81.27057156296408,1.327014972709937,0,0.8628525784102663,0.03357318162807562,0.009897070467141727,97.95200383156896,0.15873076159999983,8.16720083149407e-06,0.0989010989010989,0.07136563876651981,0.854500080143485,0,0,0,0,0,1,CONFIRMED,8827575,K03052.02
252.7,1.0473,2.685054445,0.762,28.9,0.42895309633849377,2.4026052419199146,0.016251998197377333,0.7980425999999999,5266.0,0.829,4.484,0.9113880235375562,44349.72578219262,0.474157178722807,1.46,1137.0,395.08,0.1643528557844371,2.596685045096567,1,0,0,0,1,0,0,0,0.03450999805821921,139.82652284965602,0.32132271854443384,0,0.9569270468574662,0.11170241138515202,0.016127820711656658,260.1066009073415,0.028475251614164046,1.678923125151006e-06,0.17808219178082194,0.04352987732489118,0.8185893467665799,0,0,0,0,0,1,CONFIRMED,10583761,K02300.01
348.4,6.693,17.6700291,0.932,25.0,1.2472372647279875,2.5420781463356255,0.015782373555909987,6.237876,5795.0,1.247,4.265,1.0029421945309795,11837.693553342482,1.5733904801303735,2.89,778.0,86.37,0.4608978427565479,1.9363629195977445,0,0,1,0,0,1,0,0,0.1344855620681497,82.80110204394703,0.04142919280727897,0,0.9078536192166713,0.04311652426348653,0.021223096604010797,450.4198294631746,0.2264994185197514,6.9383020993440235e-06,0.1695501730103806,0.04305396096440873,0.8246667236200687,0,0,0,0,0,1,CONFIRMED,5546761,K02160.01
834.9,19.4,423.73074,0.37,12.1,2.6270899715018374,2.9216344610537055,0.0019076579936903638,7.177999999999999,5743.0,0.853,4.553,0.9939425406715127,49102.31156458055,0.7101386945208448,2.48,225.0,0.6,0.3944516808262163,-0.2218487496163564,0,0,1,0,0,0,1,0,1.0830101296632582,27.80611192915374,0.06556090765667484,1,0.10454091745498259,0.0036624311180111432,0.02662441114961631,708.8592690638133,0.1778078335670888,0.00013525098509492136,0.3266129032258065,0.11103126122888969,0.6955169821332556,1,0,0,0,1,0,FALSE POSITIVE,11124353,K08220.01
41.9,2.383,0.536650319,0.61,31.0,-0.2703086081466225,1.6222140229662954,0.18502116397077303,1.45363,6020.0,2.0,3.922,1.0418830044998268,2089.0075455781207,4.7134163755809135,1.35,3195.0,24688.55,0.13033376849500614,4.392495583836717,1,0,0,0,1,0,0,0,0.01378544453644488,279.4647927542365,0.40644210740232684,0,0.994542751238751,0.6746245995487041,0.006181318681318682,38.20870064001933,0.09660886913580218,4.151679261370195e-06,0.17777777777777776,0.042959427207637235,0.8191743439676784,0,0,0,0,0,0,CANDIDATE,9541295,K03132.01
123.9,2.9283,4.79179893,1.209,46.3,0.6804985862127334,2.0930713063760633,0.025462775417415106,3.5403147,6499.0,1.103,4.408,1.1247836621668397,21030.46982971232,1.9472738095558606,26.26,1249.0,575.43,1.4192947217534606,2.7599925000548677,0,0,0,1,1,0,0,0,0.05794143532796947,131.54925186828737,5.5222470865250586e-05,0,0.9643141030653578,0.08851955376956556,0.2180201182921038,47532.77198010293,0.9973933773512753,1.9330944673006134e-06,0.22848438690022846,0.0258272800645682,0.7972487900575675,1,0,1,0,2,0,FALSE POSITIVE,8700558,K00320.01
70.8,21.32,61.858947,0.621,9.1,1.791402522909615,1.850033257689769,0.014360628113073657,13.23972,5529.0,2.817,3.685,0.9569055036344756,610.1355160143243,6.653496054700696,2.47,699.0,56.48,0.39269695325966575,1.7518946880437474,0,0,1,0,0,1,0,0,0.3420314935717422,60.15355426056179,0.06636042216642489,0,0.8860374852918422,0.03829778908138011,0.008029480872931353,64.47256308877044,0.09814154437318533,5.009784599146184e-05,0.27935222672064774,0.13559322033898305,0.70671600599753,0,0,0,0,0,0,CANDIDATE,9588822,K04388.02
442.7,2.2746,3.546531809,0.633,26.4,0.5498038594083544,2.6461095219788477,0.026723290556563,1.4398218,5993.0,0.986,4.489,1.0372101073035653,31713.64570775187,1.125176856376667,2.18,1212.0,510.26,0.33845649360460484,2.7077915247105238,0,0,1,0,1,0,0,0,0.04681593482371369,143.61095156012988,0.09652293500763302,0,0.9620681361243832,0.0979346031915101,0.020246825520659192,409.93394366401634,0.07993008835306123,2.813170877159895e-06,0.30275229357798167,0.04269256833069799,0.743247038530034,0,0,0,0,0,1,CONFIRMED,6936909,K01363.01
486.0,3.092,0.678349364,1.187,12.0,-0.1685465778446973,2.6866362692622934,0.18992180161214586,3.6702040000000005,5569.0,0.829,4.566,0.963828314295604,53566.21238292409,0.593072494259846,19.06,1844.0,2737.73,1.2801228963023075,3.4373906149842024,0,0,0,1,1,0,0,0,0.014687407756691922,235.55343907942245,0.00014442132033166806,0,0.983608747532367,0.2624595206900034,0.210545385454915,44329.35933635873,0.9890366112374337,8.121183998043817e-06,0.242392444910808,0.1045267489711934,0.7424305594032742,0,1,1,0,2,0,FALSE POSITIVE,11444952,K04040.01
404.5,5.425,493.30572,0.327,7.2,2.693116151241655,2.606918525948291,0.00045821821540335404,1.773975,4558.0,0.548,4.697,0.7888542748355832,165744.4073268874,0.11629157442919026,1.08,149.0,0.12,0.03342375548694973,-0.9208187539523752,1,0,0,0,0,0,0,1,0.9966384927823279,21.979571675943824,0.7938322410201696,0,1.5117962657022763,0.0025567946837836445,0.01804764578487206,325.7175183762103,0.24187363951604943,2.055520458996502e-05,0.07407407407407407,0.11990111248454882,0.8375239249373428,0,0,0,0,0,0,CANDIDATE,12418418,K05971.01
1219.8,2.7594,19.27153892,0.031,37.1,1.2849163964291015,3.0862886290216824,0.005966051827894188,0.08554139999999999,4077.0,0.56,4.702,0.705607476635514,160555.04106757164,0.07773717421980864,1.93,393.0,5.66,0.28555730900777376,0.7528164311882715,0,1,0,0,0,1,0,0,0.11686275825914932,65.97166660130151,0.1391003020284858,0,0.6397677119969971,0.022282547826104643,0.03156070120355834,996.0778604602889,0.2246030640981507,2.1508401675687245e-06,0.05181347150259068,0.02893917035579603,0.9252792647840902,0,0,0,0,0,1,CONFIRMED,12066335,K00784.01
445.9,7.158,76.0498163,0.015,17.4,1.8810981693424336,2.6492374723496073,0.003921771471787237,0.10737000000000001,5251.0,0.849,4.494,0.908791969539633,43269.77326743353,0.49166953996594776,1.75,372.0,4.53,0.24303804868629444,0.6560982020128319,0,1,0,0,0,1,0,0,0.32830469233950643,46.96525017161022,0.18658892128279883,0,0.5975969006598598,0.012024957583967301,0.018875902268128415,356.2996864359355,0.25147457877478396,1.1539804337436644e-05,0.06285714285714286,0.062121551917470284,0.8888966048441028,0,0,0,0,0,1,CONFIRMED,2854698,K00986.02
57.6,1.63,1.540399732,0.106,14.8,0.1876334343917924,1.760422483423212,0.044090287251923946,0.17278,5160.0,0.784,4.518,0.893042575285566,53625.07031208637,0.3909496078561835,0.58,1312.0,700.19,-0.23657200643706275,2.845215903949963,1,0,0,0,1,0,0,0,0.023563484603241855,166.4193417935229,5.125261388330806,0,0.9676108162837912,0.15471395939030338,0.006774687897136876,45.896396103612865,0.2550004987312251,4.7429247410437745e-06,0.12068965517241381,0.08680555555555555,0.8281573816835198,0,0,1,1,2,0,FALSE POSITIVE,3836450,K05010.01
31.7,3.545,0.566802672,0.128,14.3,-0.24656811108491525,1.5010592622177514,0.26059921844075806,0.45376,5102.0,1.961,3.787,0.8830044998269297,1592.3730275423625,2.3377973090515876,1.08,2791.0,14458.31,0.03342375548694973,4.160117532199999,1,0,0,0,1,0,0,0,0.012721729938700964,244.18107562153102,0.7938322410201696,0,0.9928490519396458,0.7167775172038527,0.005043401269816364,25.43589636838531,0.24627021359469148,9.345404073889052e-06,0.6666666666666666,0.20820189274447948,0.5333680648919673,1,0,1,1,3,0,FALSE POSITIVE,7031126,K07573.01
143.8,0.8907,0.522457732,0.967,48.2,-0.28194883919143954,2.1577588860468637,0.0710344545154516,0.8613069,5991.0,0.954,4.459,1.0368639667705088,31615.73266194273,1.051922822690939,1.52,2308.0,6715.55,0.18184358794477254,3.827081586950147,0,1,0,0,1,0,0,0,0.012483591263636361,259.9477718414632,0.2847536083977256,0,0.9895391137281091,0.35535447342961163,0.014590580628316478,212.88504307140406,0.3245180688820498,8.421733913586717e-07,0.28289473684210525,0.02920723226703755,0.7621353993004063,0,1,1,0,2,0,FALSE POSITIVE,10785538,K01313.01
15860.0,9.2639,83.09708021,0.993,277.2,1.9195857642057377,4.200303182981585,0.0046451190867098854,9.1990527,5286.0,0.636,4.627,0.9148494288681205,104733.5365614347,0.2833431491430124,13.83,329.0,2.78,1.1408221801093106,0.4440447959180762,0,0,0,1,0,1,0,0,0.31815232658873055,41.65307407763259,0.00037803626150812174,0,0.4863117591713256,0.009295547298709446,0.1991326283779114,39653.80368469536,0.6000383689264779,9.710329147075095e-07,0.08459869848156182,0.004918032786885246,0.9178373126822302,0,0,0,0,0,0,CANDIDATE,10153011,K01773.01
5057.6,1.0668,3.687469832,0.919,363.9,0.5667284759422806,3.7039444784955045,0.01205433590649644,0.9803892,4004.0,0.606,4.659,0.6929733471789546,124180.88530299207,0.08468595190278445,5.78,690.0,53.6,0.761927838420529,1.72916478969277,0,0,0,1,0,1,0,0,0.039573754051968155,116.7552703508251,0.005178649100909871,0,0.8831247797198905,0.07120628475882122,0.08734389922508734,7628.956731842213,0.33705221070526253,1.0576357713236473e-07,0.03806228373702422,0.0037369503321733623,0.9598777439814041,0,0,0,0,0,0,CANDIDATE,10395543,K00531.01
210.9,6.684,14.0328775,0.044,11.8,1.147146734053066,2.3240765797394864,0.019846250350293446,0.29409599999999997,6063.0,1.001,4.47,1.04932502596054,29453.156500506335,1.2148097751205733,1.45,783.0,88.83,0.16136800223497488,1.9485596621089616,1,0,0,0,0,1,0,0,0.11658975543018965,90.38812481326484,0.3280167288531715,0,0.9090867609195397,0.03992331901568367,0.013265123155233045,175.9634923234999,0.19854406851775316,2.071563725971384e-05,0.31724137931034485,0.09767662399241347,0.7067443887245777,0,0,0,0,0,1,CONFIRMED,6118370,K03458.01
58.3,3.683,3.88688862,0.035,20.8,0.5896020959663729,1.765668554759014,0.03948102154090881,0.12890500000000002,6167.0,1.689,4.037,1.0673243336794738,3817.162958920389,3.7020726982252166,1.29,1574.0,1448.04,0.11058971029924898,3.160780558780561,1,0,0,0,1,0,0,0,0.05036100024802438,140.95807843438803,0.46583366291064976,0,0.9775046499956817,0.1559510327698088,0.006994189942680173,48.91869295428848,0.1917734608011251,5.829855757482446e-06,0.17054263565891473,0.05317324185248714,0.817179260594717,0,0,0,0,0,1,CONFIRMED,9590976,K00710.03
216.8,2.514,132.114,0.2502,5.7,2.120948841843011,2.336059277866349,0.0007928758496450035,0.6290027999999999,4342.0,0.523,4.715,0.7514710972654898,189669.11695979617,0.0872273149580662,0.75,217.0,0.52,-0.12493873660829995,-0.28399665636520083,1,0,0,0,0,0,1,0,0.40698044039695963,33.51370287375124,2.3703703703703702,0,0.1843175477382962,0.005975594300374559,0.013132183304267433,172.4542383368803,0.2571450959441924,1.8688405468004903e-05,0.06666666666666667,0.18081180811808117,0.8016050292593107,0,0,0,0,0,0,CANDIDATE,11129145,K05870.01
659.9,8.6797,150.8783198,0.022,70.6,2.1786268390620527,2.8194781283621224,0.002396992272621176,0.1909534,5504.0,1.737,3.999,0.9525787469712703,3306.7423926951174,2.4842951286410355,4.37,423.0,7.56,0.6404814369704218,0.8785217955012065,0,0,0,1,0,1,0,0,0.5713351651005534,41.19664371999058,0.01198272766496552,0,0.6884625647486657,0.01413714837345687,0.023038753608701792,530.7841678424699,0.2432548670062256,3.3331495251712102e-06,0.14874141876430205,0.016366116078193667,0.8582874192251104,0,0,0,0,0,1,CONFIRMED,5124667,K01822.01
75.7,3.633,7.46718958,0.486,18.8,0.8731571775104857,1.8790958795000727,0.020272017789054176,1.765638,6161.0,1.169,4.399,1.0662859120803045,18338.802680832498,1.7665409428505172,1.04,1035.0,271.25,0.01703333929878037,2.433369746856586,1,0,0,0,1,0,0,0,0.08039967799462316,117.1372034138797,0.8889963586709149,0,0.9480107760763513,0.0676103454091387,0.008146971363395657,66.37314239598889,0.1405215613925002,7.573130344977795e-06,0.16346153846153846,0.06076618229854689,0.8168364406666914,0,0,0,0,0,1,CONFIRMED,12454461,K02463.01
549.3,7.343,172.820248,0.249,10.6,2.2375946240196742,2.739809599021359,0.0017703847603165882,1.828407,6174.0,0.939,4.499,1.0685358255451713,35782.346381390766,1.1494432521661813,2.22,338.0,3.08,0.3463529744506387,0.4885507165004443,0,0,1,0,0,1,0,0,0.6092281953266822,38.35156491865677,0.09139892266261877,0,0.5116208600166476,0.0071670189158902315,0.021650341139159035,468.73727144196215,0.17187182130877954,2.9493071899769525e-05,0.2927927927927928,0.11323502639723286,0.7112085626092292,0,0,0,0,0,0,CANDIDATE,7300182,K07833.01
489.0,2.5845,2.112405306,1.207,42.2,0.3247772496911149,2.6893088591236203,0.050978616506088245,3.1194915,5562.0,0.756,4.601,0.9626168224299065,69816.23246167206,0.49074669004535654,19.01,1225.0,533.2,1.2789821168654432,2.726890140741822,0,0,0,1,1,0,0,0,0.030255607699899517,155.82113022266773,0.0001455638887920472,0,0.9628808459791116,0.11619003111319674,0.23027017074636125,53024.351535558366,0.9907778221545609,1.8883686708558195e-06,0.20936349289847447,0.02883435582822086,0.8076241417607247,0,1,1,1,3,0,FALSE POSITIVE,4579313,K03884.01
659.2,4.313,29.3493852,0.75,20.3,1.4675990082397148,2.8190171986890595,0.006123069771605755,3.23475,4987.0,0.722,4.613,0.8631014191761855,78691.0979402029,0.28928220422927536,2.02,451.0,9.81,0.3053513694466238,0.9916690073799486,0,0,1,0,0,1,0,0,0.17114491004027518,63.439930515641684,0.12132376849095554,0,0.7265209848054219,0.01961670960129596,0.025620731991923128,656.4219078019532,0.0042321747111538745,5.9796823273831304e-06,0.10891089108910891,0.05552184466019417,0.8587828511261094,0,0,0,0,0,1,CONFIRMED,7510820,K03303.01
288.1,16.791,2.32539968,1.004,79.9,0.3664976083660461,2.459543258280413,0.3008622586548219,16.858164000000002,7046.0,2.724,3.831,1.219453097957771,913.2418255452093,16.408716508775505,9.76,2501.0,9234.82,0.9894498176666918,3.965428434831096,0,0,0,1,1,0,0,0,0.0419832760613559,196.4158070155902,0.0010755993893762034,0,0.9910924165930328,0.3017058502411428,0.03281104602690506,1076.5647413796821,0.7323895266802231,6.6010157875312e-06,0.17008196721311475,0.017355085039916694,0.842145222846726,1,0,0,0,1,0,FALSE POSITIVE,2012722,K06257.01
